location_id,business_date,orders,gross_cents,refund_cents,labor_minutes,completed_jobs,on_time_jobs
L0177,2025-05-19,100,326000,5932,700,93,88
L0177,2025-05-20,111,200910,8893,444,108,104
L0177,2025-05-21,86,174322,3282,602,81,80
L0177,2025-05-22,99,320760,3651,297,97,83
L0177,2025-05-23,99,312345,6786,693,91,79
L0177,2025-05-24,136,587248,24662,680,118,107
L0177,2025-05-25,101,208868,5131,505,93,88
L0177,2025-05-26,115,491280,11596,460,107,102
L0177,2025-05-27,88,310024,13049,264,83,81
L0177,2025-05-28,85,211650,3548,595,78,68
L0177,2025-05-29,84,193788,1120,252,76,70
L0177,2025-05-30,95,363945,2516,665,91,85
L0177,2025-05-31,121,390225,12350,484,120,113
L0177,2025-06-01,103,324038,8563,721,94,92
L0177,2025-06-02,99,306009,5371,594,98,89
L0177,2025-06-03,97,277808,4525,485,94,88
L0177,2025-06-04,84,152040,4608,588,83,71
L0177,2025-06-05,82,172282,2297,492,78,72
L0177,2025-06-06,114,220818,9096,342,111,96
L0177,2025-06-07,107,305592,10265,749,91,80
L0177,2025-06-08,133,338884,5083,399,132,128
L0177,2025-06-09,85,239275,4950,255,81,73
L0177,2025-06-10,111,291819,10903,666,104,101
L0177,2025-06-11,89,356178,15204,534,86,74
L0177,2025-06-12,111,458763,8029,,106,103
L0177,2025-06-13,93,398691,4097,279,87,82
L0177,2025-06-14,144,645264,3465,864,133,130
L0177,2025-06-15,129,458853,14166,387,111,96
L0177,2025-06-16,102,269790,7947,510,92,87
L0177,2025-06-17,114,285228,3192,342,98,94
L0177,2025-06-18,115,471385,5859,460,114,101
L0177,2025-06-19,86,206916,3466,430,79,74
L0177,2025-06-20,114,264936,3064,342,111,99
L0177,2025-06-21,124,235600,9533,620,106,98
L0177,2025-06-22,107,240322,1835,749,100,98
L0177,2025-06-23,100,373700,12454,600,99,87
L0177,2025-06-24,85,168045,6596,340,79,73
L0177,2025-06-25,90,268290,8624,270,85,75
L0177,2025-06-26,85,278460,10863,595,82,79
L0177,2025-06-27,87,361833,14783,348,86,84
L0177,2025-06-28,108,412776,10922,324,92,84
L0177,2025-06-29,102,388212,6624,714,95,92
L0178,2025-01-01,100,334100,12575,700,92,88
L0178,2025-01-02,79,327455,8291,553,71,65
L0178,2025-01-03,80,248720,6475,320,77,75
L0178,2025-01-04,128,498304,15008,512,125,119
L0178,2025-01-05,135,505440,21205,405,133,124
L0178,2025-01-06,92,195592,5066,368,83,73
L0178,2025-01-07,113,327022,12949,339,105,99
L0178,2025-01-08,86,294550,5357,258,78,67
L0178,2025-01-09,95,422560,20835,570,89,77
L0178,2025-01-10,109,258112,1540,327,106,94
L0178,2025-01-11,127,319405,9817,762,125,116
L0178,2025-01-12,94,250792,3238,470,84,73
L0178,2025-01-13,109,456056,12335,763,104,97
L0178,2025-01-14,113,454147,17714,452,100,94
L0178,2025-01-15,111,374403,9424,444,105,102
L0178,2025-01-17,91,327509,6981,637,77,67
L0178,2025-01-18,116,344056,9292,696,114,101
L0178,2025-01-19,129,475881,7931,387,113,102
L0178,2025-01-20,84,250572,2959,504,72,65
L0178,2025-01-22,99,432630,5884,396,96,88
L0178,2025-01-22,99,432630,5884,396,96,88
L0178,2025-01-23,92,246376,4112,368,88,81
L0178,2025-01-24,95,393870,15602,570,87,77
L0178,2025-01-25,112,450352,17867,336,102,94
L0178,2025-01-26,94,344792,14113,282,83,80
L0178,2025-01-27,91,334152,9458,364,90,87
L0178,2025-01-28,81,276210,2821,567,76,75
L0178,2025-01-29,94,263388,7277,564,80,74
L0178,2025-01-30,111,221334,3519,555,104,103
L0178,2025-01-31,105,408450,14555,735,94,89
L0178,2025-02-01,111,277278,13092,333,95,82
L0178,2025-02-02,108,374004,9647,540,95,88
L0178,2025-02-03,104,416832,8688,312,99,94
L0178,2025-02-04,95,254410,8526,380,87,78
L0178,2025-02-05,77,336721,3792,385,66,63
L0178,2025-02-06,113,376177,15526,791,101,93
L0178,2025-02-07,106,398136,14160,636,93,87
L0178,2025-02-08,100,220400,6151,300,92,86
L0178,2025-02-09,121,359612,3080,363,109,95
L0178,2025-02-10,102,425544,6455,408,91,78
L0178,2025-02-11,106,371000,14524,742,103,90
L0178,2025-02-12,110,360140,12983,770,106,101
L0178,2025-02-13,88,216304,3879,528,82,75
L0178,2025-02-14,79,304703,13943,316,77,66
L0178,2025-02-15,125,409875,18924,750,122,112
L0178,2025-02-16,107,295213,12663,321,101,95
L0178,2025-02-17,97,281494,8967,582,82,72
L0178,2025-02-18,82,227468,11241,574,71,61
L0178,2025-02-19,86,373068,11602,258,82,76
L0178,2025-02-20,83,213642,8265,498,77,66
L0178,2025-02-21,86,314416,9407,516,82,75
L0178,2025-02-22,97,198753,3858,582,95,93
L0178,2025-02-23,127,503555,25085,635,114,99
L0178,2025-02-24,89,344430,14432,534,87,81
L0178,2025-02-25,87,269439,7121,348,80,70
L0178,2025-02-26,101,191496,1702,606,87,86
L0178,2025-02-27,90,394110,2837,630,86,78
L0178,2025-02-28,112,436352,8685,560,106,97
L0178,2025-03-01,128,518272,4824,896,109,105
L0178,2025-03-02,123,291264,8865,615,105,103
L0178,2025-03-03,101,294112,7708,505,86,78
L0178,2025-03-04,84,167160,8103,420,80,74
L0178,2025-03-05,91,173446,1574,273,84,74
L0178,2025-03-06,79,331721,4289,474,76,75
L0178,2025-03-07,91,350623,10077,273,81,76
L0178,2025-03-08,117,324675,11091,819,110,100
L0178,2025-03-09,126,500850,16362,630,125,123
L0178,2025-03-10,96,385824,12099,288,82,73
L0178,2025-03-11,104,369096,2228,416,93,91
L0178,2025-03-12,86,307966,8591,602,85,73
L0178,2025-03-13,96,216480,8553,384,88,82
L0178,2025-03-14,96,-100,5161,288,91,83
L0178,2025-03-15,117,253305,3663,351,101,95
L0178,2025-03-16,132,378708,2025,792,128,119
L0178,2025-03-17,90,385560,15567,360,82,81
L0178,2025-03-18,96,400032,4757,288,87,74
L0178,2025-03-19,94,400440,8076,470,92,80
L0178,2025-03-20,98,255192,1533,392,96,83
L0178,2025-03-21,113,300580,5716,565,96,83
L0178,2025-03-22,122,496296,8528,610,114,106
L0178,2025-03-23,124,257300,12621,868,113,111
L0178,2025-03-23,124,257300,12621,868,113,111
L0178,2025-03-24,102,186762,5951,714,94,84
L0178,2025-03-25,108,356184,14881,540,103,102
L0178,2025-03-26,106,274858,12170,318,99,97
L0178,2025-03-27,91,276003,10681,637,78,76
L0178,2025-03-28,80,261280,12807,320,74,67
L0178,2025-03-29,118,397070,15430,472,108,103
L0178,2025-03-30,98,300272,13184,490,97,91
L0178,2025-03-31,110,256960,5120,770,102,95
L0178,2025-04-01,90,259830,7466,630,87,80
L0178,2025-04-02,107,309765,12195,428,102,92
L0178,2025-04-03,86,343398,14201,516,76,72
L0178,2025-04-04,112,344176,10626,336,108,92
L0178,2025-04-05,114,275082,4320,342,102,93
L0178,2025-04-07,107,227268,3726,535,97,84
L0178,2025-04-08,102,423504,11595,408,92,84
L0178,2025-04-09,107,477755,7040,321,104,100
L0178,2025-04-10,87,292233,4696,348,74,68
L0178,2025-04-11,95,173660,2356,285,87,85
L0178,2025-04-12,131,328810,11098,524,120,108
L0178,2025-04-13,118,266208,11602,354,105,89
L0178,2025-04-14,88,235928,9800,616,87,75
L0178,2025-04-15,83,193556,6554,581,80,71
L0178,2025-04-16,90,273510,4237,630,80,77
L0178,2025-04-17,98,413462,5988,490,85,72
L0178,2025-04-18,100,446600,7092,500,87,77
L0178,2025-04-19,111,449550,9467,555,102,87
L0178,2025-04-20,116,332340,3351,696,112,108
L0178,2025-04-21,94,353910,2247,470,80,74
L0178,2025-04-22,89,192952,2287,534,78,71
L0178,2025-04-23,102,225318,3938,408,91,88
L0178,2025-04-24,102,324768,5661,510,97,90
L0178,2025-04-25,107,442659,19421,642,97,91
L0178,2025-04-26,105,270795,7242,525,91,81
L0178,2025-04-27,123,377733,7362,615,112,97
L0178,2025-04-28,78,246636,7519,546,68,62
L0178,2025-04-29,102,451554,21605,408,92,83
L0178,2025-05-01,83,299547,8977,581,75,67
L0178,2025-05-02,82,326770,10716,574,74,71
L0178,2025-05-03,94,172020,4302,282,83,79
L0178,2025-05-04,108,404784,4403,432,102,95
L0178,2025-05-05,112,332416,7173,672,95,89
L0178,2025-05-06,86,384420,14045,602,76,73
L0178,2025-05-07,97,249775,3283,485,84,82
L0178,2025-05-08,81,220644,8608,243,73,68
L0178,2025-05-09,98,311836,4931,588,86,80
L0178,2025-05-10,104,440544,19353,312,99,86
L0178,2025-05-11,93,339171,16554,651,84,78
L0178,2025-05-12,77,283591,11138,308,71,64
L0178,2025-05-13,109,308361,7381,327,99,90
L0178,2025-05-14,111,242757,10042,777,106,94
L0178,2025-05-15,95,279395,1624,475,84,78
L0178,2025-05-16,96,266784,6888,480,94,88
L0178,2025-05-17,95,308465,10477,475,83,78
L0178,2025-05-18,107,267714,8184,321,103,96
L0178,2025-05-19,108,434700,10913,432,93,91
L0178,2025-05-20,93,177723,3420,279,79,69
L0178,2025-05-21,94,359926,17853,376,80,73
L0178,2025-05-22,85,263500,2408,425,81,76
L0178,2025-05-23,105,377895,3648,525,93,79
L0178,2025-05-24,113,487595,8120,452,104,98
L0178,2025-05-25,106,261290,6311,742,93,81
L0178,2025-05-26,104,383968,15068,624,90,80
L0178,2025-05-27,78,248352,12351,312,75,66
L0178,2025-05-28,89,296637,4773,534,77,73
L0178,2025-05-29,92,204332,8698,460,88,87
L0178,2025-05-30,81,230202,11457,567,76,70
L0178,2025-05-31,134,473690,12965,804,126,108
L0178,2025-06-01,129,259290,9178,645,125,111
L0178,2025-06-02,92,233588,2586,276,83,80
L0178,2025-06-03,106,342698,5106,742,103,90
L0178,2025-06-04,106,192708,3322,742,101,99
L0178,2025-06-05,76,259236,11239,456,67,62
L0178,2025-06-06,90,257850,5657,450,80,75
L0178,2025-06-07,106,401316,9750,318,99,92
L0178,2025-06-08,95,247665,2211,570,87,80
L0178,2025-06-09,82,315372,2480,246,79,78
L0178,2025-06-10,87,346608,6751,348,83,76
L0178,2025-06-11,94,184992,7396,376,92,86
L0178,2025-06-12,87,250647,5445,261,86,84
L0178,2025-06-13,97,211751,5827,582,87,80
L0178,2025-06-14,130,334230,2682,650,115,105
L0178,2025-06-15,93,394134,14424,651,87,81
L0178,2025-06-16,88,237424,2781,616,79,72
L0178,2025-06-17,105,240240,8311,315,90,80
L0178,2025-06-18,91,325416,1948,364,80,77
L0178,2025-06-19,87,231420,8526,435,80,72
L0178,2025-06-20,102,440232,19874,510,89,79
L0178,2025-06-21,131,361560,2930,393,129,126
L0178,2025-06-22,94,356918,11857,470,82,73
L0178,2025-06-23,112,332304,7069,560,97,87
L0178,2025-06-24,80,275200,6433,240,71,61
L0178,2025-06-25,91,192374,3234,546,82,72
L0178,2025-06-26,84,224112,7779,588,83,76
L0178,2025-06-27,90,332100,1840,630,85,82
L0178,2025-06-28,97,370443,2289,291,87,85
L0178,2025-06-29,118,478372,13760,708,101,99
L0179,2025-01-01,176,379808,15683,1232,170,167
L0179,2025-01-02,146,396682,5001,584,130,113
L0179,2025-01-03,166,454342,15228,664,161,140
L0179,2025-01-04,147,508326,8862,441,129,127
L0179,2025-01-05,203,752115,34958,609,175,154
L0179,2025-01-06,149,456387,20671,1043,132,118
L0179,2025-01-07,164,724716,11367,820,163,152
L0179,2025-01-08,169,677183,21774,1183,160,146
L0179,2025-01-09,132,491040,23462,660,128,122
L0179,2025-01-10,133,404320,11048,665,126,113
L0179,2025-01-11,217,571795,20656,1519,207,195
L0179,2025-01-12,153,654381,18137,765,147,136
L0179,2025-01-13,167,482797,14322,1002,144,127
L0179,2025-01-14,178,543078,14120,890,164,141
L0179,2025-01-15,123,489540,10292,861,112,105
L0179,2025-01-16,176,530816,19873,880,153,141
L0179,2025-01-17,173,483189,17661,519,153,131
L0179,2025-01-18,204,593640,25086,612,173,162
L0179,2025-01-18,204,593640,25086,612,173,162
L0179,2025-01-19,192,800256,25957,1152,169,157
L0179,2025-01-20,152,333032,9542,912,144,127
L0179,2025-01-21,126,344484,14980,630,112,98
L0179,2025-01-22,140,619360,6531,980,128,113
L0179,2025-01-23,177,689946,16875,885,161,149
L0179,2025-01-24,168,435288,4487,840,155,143
L0179,2025-01-25,192,820224,6503,960,187,170
L0179,2025-01-26,167,562957,27346,835,162,143
L0179,2025-01-27,132,327888,8538,924,126,109
L0179,2025-01-28,155,504835,9619,620,154,138
L0179,2025-01-29,160,371520,5629,640,137,125
L0179,2025-01-30,134,328836,2646,402,124,111
L0179,2025-01-31,136,505376,13841,952,123,115
L0179,2025-02-01,192,578688,7829,576,185,178
L0179,2025-02-02,172,513764,24045,860,151,141
L0179,2025-02-04,159,501645,19180,795,158,136
L0179,2025-02-05,147,351624,12999,1029,133,117
L0179,2025-02-06,137,333732,11672,548,136,135
L0179,2025-02-07,127,294259,8466,889,115,109
L0179,2025-02-08,198,788832,17310,1188,195,186
L0179,2025-02-09,146,514504,15389,438,129,127
L0179,2025-02-10,125,448875,6272,500,117,106
L0179,2025-02-11,160,324480,4073,960,140,132
L0179,2025-02-12,177,637731,23436,885,156,135
L0179,2025-02-13,126,431928,7120,882,120,117
L0179,2025-02-14,168,386736,2443,672,160,150
L0179,2025-02-15,187,777733,4447,1122,167,149
L0179,2025-02-16,205,373920,13569,1230,182,179
L0179,2025-02-17,124,404984,16145,620,109,108
L0179,2025-02-18,127,419481,19620,762,118,102
L0179,2025-02-19,125,509000,25114,875,118,103
L0179,2025-02-20,152,293816,11030,456,151,135
L0179,2025-02-21,146,557428,26920,730,132,122
L0179,2025-02-22,165,621555,23892,660,140,124
L0179,2025-02-23,202,703364,11395,606,194,177
L0179,2025-02-24,128,467200,9558,384,115,114
L0179,2025-02-25,171,376542,13173,855,163,146
L0179,2025-02-26,128,327680,8148,512,109,98
L0179,2025-02-27,128,380672,4695,640,114,113
L0179,2025-02-28,137,487309,23248,959,127,115
L0179,2025-03-01,153,462978,6452,1071,143,124
L0179,2025-03-02,202,894254,35430,808,197,170
L0179,2025-03-03,160,638240,30758,480,137,122
L0179,2025-03-04,134,554224,7896,670,121,108
L0179,2025-03-05,181,714588,8216,1267,156,143
L0179,2025-03-06,138,515568,13072,414,128,119
L0179,2025-03-07,163,344419,3517,978,141,138
L0179,2025-03-08,181,411594,12577,543,171,153
L0179,2025-03-09,163,453629,4497,815,148,128
L0179,2025-03-10,128,345472,11588,384,124,111
UNKNOWN,2025-03-11,143,547976,3636,1001,132,114
L0179,2025-03-12,155,433535,13208,775,144,135
L0179,2025-03-13,171,443745,11267,513,152,149
L0179,2025-03-14,135,354240,17703,675,117,100
L0179,2025-03-15,174,476760,21223,522,161,151
L0179,2025-03-16,194,547662,25415,970,183,178
L0179,2025-03-17,148,605764,26541,592,129,119
L0179,2025-03-18,144,464256,13494,432,142,138
L0179,2025-03-19,155,673785,13009,775,134,132
L0179,2025-03-20,160,546560,17085,960,144,136
L0179,2025-03-21,122,263520,8135,488,112,96
L0179,2025-03-22,154,555632,17489,616,139,128
L0179,2025-03-23,174,356352,14476,696,154,149
L0179,2025-03-24,158,605298,13419,632,148,129
L0179,2025-03-25,173,641138,16308,519,147,137
L0179,2025-03-26,177,649059,5757,708,152,130
L0179,2025-03-27,138,442704,5755,552,119,113
L0179,2025-03-28,155,489025,4195,465,137,122
L0179,2025-03-29,207,874782,26984,1242,180,162
L0179,2025-03-30,154,435204,3141,1078,148,144
L0179,2025-03-31,175,340375,16187,700,167,158
L0179,2025-04-01,124,495752,14090,620,109,106
L0179,2025-04-02,148,472268,16832,888,139,124
L0179,2025-04-03,149,357600,11209,447,136,125
L0179,2025-04-04,146,297256,6848,876,137,136
L0179,2025-04-05,164,300120,11710,984,144,141
L0179,2025-04-06,174,640146,5756,870,157,143
L0179,2025-04-07,139,275359,6633,417,118,115
L0179,2025-04-08,130,421590,20103,910,123,111
L0179,2025-04-09,134,538546,25671,938,118,115
L0179,2025-04-10,151,385956,10694,1057,148,138
L0179,2025-04-11,167,732462,31477,1002,150,139
L0179,2025-04-12,150,-100,10402,1050,132,123
L0179,2025-04-13,185,422910,2976,925,181,159
L0179,2025-04-14,165,342210,5681,1155,152,136
L0179,2025-04-15,138,551034,21081,414,120,102
L0179,2025-04-16,156,392496,15694,936,151,142
L0179,2025-04-17,152,563616,15329,1064,146,144
L0179,2025-04-18,151,433521,12338,453,130,124
L0179,2025-04-19,183,664656,14336,1098,174,154
L0179,2025-04-20,158,658386,11216,1106,144,137
L0179,2025-04-21,155,456940,9644,620,152,133
L0179,2025-04-22,163,478242,22171,815,140,128
L0179,2025-04-23,157,535370,23265,471,140,125
L0179,2025-04-24,126,366282,17306,,113,111
L0179,2025-04-25,122,317932,6646,732,120,115
L0179,2025-04-26,202,474498,22512,1414,189,181
L0179,2025-04-27,153,588285,10433,1071,138,134
L0179,2025-04-28,141,457686,10038,987,124,106
L0179,2025-04-29,161,681352,7301,966,149,128
L0179,2025-04-30,146,622544,23255,584,143,129
L0179,2025-05-01,133,358302,11517,399,115,113
L0179,2025-05-02,141,420603,15811,987,132,121
L0179,2025-05-03,147,-100,10681,441,125,121
L0179,2025-05-04,165,553245,11401,495,163,150
L0179,2025-05-05,169,746642,34311,1014,164,148
L0179,2025-05-06,163,366261,9224,978,158,138
L0179,2025-05-07,172,440320,20257,1032,169,151
L0179,2025-05-08,167,529891,21873,501,151,137
L0179,2025-05-09,150,350400,6924,1050,136,131
L0179,2025-05-10,198,371052,17525,1386,194,168
L0179,2025-05-11,200,762000,5084,1400,182,156
L0179,2025-05-12,144,365616,13965,864,123,110
L0179,2025-05-13,177,414003,16342,885,162,143
L0179,2025-05-14,147,285180,5376,735,137,129
L0179,2025-05-15,132,390588,11921,396,128,112
L0179,2025-05-16,164,714384,26056,1148,158,144
L0179,2025-05-17,180,740160,36422,1260,159,136
L0179,2025-05-18,208,489840,23456,1456,203,185
L0179,2025-05-19,177,681273,3824,708,157,134
L0179,2025-05-20,152,517256,11042,608,133,128
L0179,2025-05-21,127,392811,19171,889,121,115
L0179,2025-05-22,170,438090,4697,510,162,157
L0179,2025-05-23,132,304524,9103,528,131,127
L0179,2025-05-24,157,549029,9823,1099,143,127
L0179,2025-05-25,216,594864,8207,1080,200,175
L0179,2025-05-26,133,368676,13393,798,129,117
L0179,2025-05-27,123,547596,7185,369,115,114
L0179,2025-05-28,124,471200,10770,620,123,107
L0179,2025-05-29,142,504526,7439,426,140,122
L0179,2025-05-30,127,267716,2602,508,116,114
L0179,2025-05-31,156,349596,12137,936,148,129
L0179,2025-06-01,169,353886,8139,1183,163,161
L0179,2025-06-02,121,230142,4528,605,104,96
L0179,2025-06-03,159,635841,12663,795,141,133
L0179,2025-06-04,121,502997,21174,605,117,109
L0179,2025-06-06,177,652776,15568,1239,150,135
L0179,2025-06-07,190,735680,17904,1140,178,167
L0179,2025-06-08,167,663825,12179,501,142,133
L0179,2025-06-09,138,422970,11895,966,121,111
L0179,2025-06-10,166,550788,23287,664,146,144
L0179,2025-06-11,150,313800,2163,750,130,123
L0179,2025-06-12,176,447568,15130,1056,163,154
L0179,2025-06-13,132,257664,3487,528,126,111
L0179,2025-06-14,189,702513,6948,756,172,150
L0179,2025-06-15,164,436896,16559,656,154,140
L0179,2025-06-16,146,467930,9377,876,140,129
L0179,2025-06-17,172,368252,14018,516,169,149
L0179,2025-06-18,164,719632,14393,984,161,159
L0179,2025-06-19,141,287499,12806,705,122,106
L0179,2025-06-20,156,680316,21375,1092,133,120
L0179,2025-06-21,151,652320,16036,906,141,132
L0179,2025-06-22,151,410720,3261,453,147,138
L0179,2025-06-23,170,763640,19772,850,165,140
L0179,2025-06-24,152,350816,12668,1064,149,147
L0179,2025-06-25,180,414360,6175,900,155,153
L0179,2025-06-26,140,293580,2853,980,119,117
L0179,2025-06-27,163,522904,11964,978,141,139
L0179,2025-06-28,194,357348,8997,1164,165,162
L0179,2025-06-29,169,630032,6879,676,158,143
L0180,2025-01-01,211,743142,15178,1266,179,168
L0180,2025-01-02,225,918000,32033,1350,218,186
L0180,2025-01-03,228,679896,6070,684,196,190
L0180,2025-01-04,243,616005,30791,1458,214,203
L0180,2025-01-05,259,591297,19677,1554,232,200
L0180,2025-01-06,237,995400,13670,948,202,172
L0180,2025-01-07,177,403737,19213,531,162,147
L0180,2025-01-08,213,553161,17919,1065,211,202
L0180,2025-01-09,181,784635,26123,724,169,155
L0180,2025-01-10,200,823800,21565,1000,190,166
L0180,2025-01-11,216,494424,15955,1512,211,202
L0180,2025-01-12,214,828394,21072,1284,205,182
L0180,2025-01-13,192,783168,33287,576,186,160
L0180,2025-01-14,166,684418,7364,664,144,126
L0180,2025-01-16,181,649428,17417,1267,165,142
L0180,2025-01-17,234,882882,41486,1404,214,192
L0180,2025-01-18,262,634564,21101,1572,258,221
L0180,2025-01-19,243,1090098,37679,1215,220,216
L0180,2025-01-20,210,387450,4154,630,193,172
L0180,2025-01-21,235,452375,11363,1175,222,215
L0180,2025-01-22,171,455886,6575,1026,159,152
L0180,2025-01-23,200,886200,35202,1200,184,177
L0180,2025-01-24,176,342144,3891,528,152,134
L0180,2025-01-25,245,861175,31152,1470,243,236
L0180,2025-01-26,274,1156006,41911,1096,250,239
L0180,2025-01-27,184,779424,26754,920,167,155
L0180,2025-01-28,242,693814,15302,726,238,216
L0180,2025-01-29,223,487478,9542,1115,209,194
L0180,2025-01-30,202,694678,3687,1212,193,185
L0180,2025-01-31,234,734760,6487,1404,220,213
L0180,2025-02-01,279,1066896,45070,1395,268,264
L0180,2025-02-02,251,910377,7397,1757,216,202
L0180,2025-02-03,165,591195,3399,,163,143
L0180,2025-02-04,183,712785,25282,915,163,151
L0180,2025-02-05,217,931798,10538,1519,190,180
L0180,2025-02-06,215,416455,3091,645,214,210
L0180,2025-02-07,166,351588,2549,1162,156,148
L0180,2025-02-08,196,663264,12293,1176,188,166
L0180,2025-02-09,206,632420,30374,618,194,167
L0180,2025-02-10,180,655740,27742,720,171,154
L0180,2025-02-11,216,617544,9820,1512,187,161
L0180,2025-02-12,172,743728,6426,516,149,129
L0180,2025-02-13,214,940744,42949,856,197,171
L0180,2025-02-14,189,404838,10000,756,181,156
L0180,2025-02-15,234,826488,7711,1638,208,190
L0180,2025-02-16,262,908616,44817,1048,257,254
L0180,2025-02-17,216,955800,31378,1080,188,160
L0180,2025-02-18,174,685212,29168,696,172,164
L0180,2025-02-19,211,630257,21591,1266,203,192
L0180,2025-02-20,237,746787,9645,948,211,194
L0180,2025-02-21,232,919648,25410,928,222,220
L0180,2025-02-22,218,518840,17352,1308,191,165
L0180,2025-02-23,269,1156700,46752,807,246,214
L0180,2025-02-24,192,710592,9299,768,188,165
